"[""G""]",{2}{G},Ferocious Charge,"Target creature gets +4/+4 until end of turn. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",,,Instant
"[""B""]",{4}{B}{B},Noxious Gearhulk,"Menace
When Noxious Gearhulk enters the battlefield, you may destroy another target creature. If a creature is destroyed this way, you gain life equal to its toughness.",5,4,Artifact Creature — Construct
"[""B""]",{3}{B},Pitiless Plunderer,"Whenever another creature you control dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",1,4,Creature — Human Pirate
"[""U""]",{1}{U},Frantic Inventory,"Draw a card, then draw cards equal to the number of cards named Frantic Inventory in your graveyard.",,,Instant
"[""R""]",{3}{R},Thundering Sparkmage,"When Thundering Sparkmage enters the battlefield, it deals X damage to target creature or planeswalker, where X is the number of creatures in your party. (Your party consists of up to one of each of Cleric, Rogue, Warrior, and Wizard.)",2,2,Creature — Human Wizard
"[""G""]",{1}{G},Forced Landing,"Put target creature with flying on the bottom of its owner's library.",,,Instant
"[""G""]",{1}{G},Darkthicket Wolf,{2}{G}: Darkthicket Wolf gets +2/+2 until end of turn. Activate this ability only once each turn.,2,2,Creature — Wolf
"[""G""]",{1}{G},"Ayula, Queen Among Bears","Whenever another Bear enters the battlefield under your control, choose one —
• Put two +1/+1 counters on target Bear.
• Target Bear you control fights target creature you don't control.",2,2,Legendary Creature — Bear
"[""W""]",{2}{W},Midnight Haunting,Create two 1/1 white Spirit creature tokens with flying.,,,Instant
"[""B""]",{3}{B}{B},Contract Killing,"Destroy target creature. Create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",,,Sorcery
"[""U""]",{2}{U},Ego Erasure,"Changeling (This card is every creature type.)
Creatures target player controls get -2/-0 and lose all creature types until end of turn.",,,Tribal Instant — Shapeshifter
"[""B""]",{B},Hired Poisoner,Deathtouch,1,1,Creature — Human Assassin
"[""G""]",{2}{G},Vile Redeemer,"Devoid (This card has no color.)
Flash
When you cast this spell, you may pay {C}. If you do, create a 1/1 colorless Eldrazi Scion creature token for each nontoken creature that died under your control this turn. Those tokens have ""Sacrifice this creature: Add {C}.""",3,3,Creature — Eldrazi
"[""G""]",{G}{G},In Search of Greatness,"At the beginning of your upkeep, you may cast a permanent spell from your hand with converted mana cost equal to 1 plus the highest converted mana cost among other permanents you control without paying its mana cost. If you don't, scry 1.",,,Enchantment
"[""U""]",{2}{U},Captain of the Mists,"Whenever another Human enters the battlefield under your control, untap Captain of the Mists.
{1}{U}, {T}: You may tap or untap target permanent.",2,3,Creature — Human Wizard
"[""R""]",{1}{R},Hellspark Elemental,"Trample, haste
At the beginning of the end step, sacrifice Hellspark Elemental.
Unearth {1}{R} ({1}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",3,1,Creature — Elemental
"[""B""]",{1}{B},Eternal Taskmaster,"Eternal Taskmaster enters the battlefield tapped.
Whenever Eternal Taskmaster attacks, you may pay {2}{B}. If you do, return target creature card from your graveyard to your hand.",2,3,Creature — Zombie
"[""B"",""U""]",{2}{U}{B},Deadeye Brawler,"Deathtouch
Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)
Whenever Deadeye Brawler deals combat damage to a player, if you have the city's blessing, draw a card.",2,4,Creature — Human Pirate
"[""U""]",{5}{U},Chronostutter,"Put target creature into its owner's library second from the top.",,,Instant
"[""B"",""U""]",{U}{B},Soul Diviner,"{T}, Remove a counter from an artifact, creature, land, or planeswalker you control: Draw a card.",2,3,Creature — Zombie Wizard
"[""B""]",{4}{B}{B},Grip of Desolation,"Devoid (This card has no color.)
Exile target creature and target land.",,,Instant
"[""W""]",{4}{W},Kami of Tattered Shoji,"Whenever you cast a Spirit or Arcane spell, Kami of Tattered Shoji gains flying until end of turn.",2,5,Creature — Spirit
"[""G""]",{1}{G}{G},Deathmist Raptor,"Deathtouch
Whenever a permanent you control is turned face up, you may return Deathmist Raptor from your graveyard to the battlefield face up or face down.
Megamorph {4}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)",3,3,Creature — Dinosaur Beast
"[""G"",""W""]",{6}{G}{W},Guardian of Vitu-Ghazi,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Vigilance",4,7,Creature — Elemental
"[""W""]",{4}{W},Dawning Angel,"Flying
When Dawning Angel enters the battlefield, you gain 4 life.",3,2,Creature — Angel
"[""B""]",{B},Cauldron Familiar,"When Cauldron Familiar enters the battlefield, each opponent loses 1 life and you gain 1 life.
Sacrifice a Food: Return Cauldron Familiar from your graveyard to the battlefield.",1,1,Creature — Cat
"[""G"",""U""]",{8},Lashweed Lurker,"Emerge {5}{G}{U} (You may cast this spell by sacrificing a creature and paying the emerge cost reduced by that creature's converted mana cost.)
When you cast this spell, you may put target nonland permanent on top of its owner's library.",5,4,Creature — Eldrazi Horror
[],{2},Guild Globe,"When Guild Globe enters the battlefield, draw a card.
{2}, {T}, Sacrifice Guild Globe: Add two mana of different colors.",,,Artifact
"[""W""]",{1}{W},Disenchant,Destroy target artifact or enchantment.,,,Instant
"[""G""]",{3}{G},Joraga Bard,"Whenever Joraga Bard or another Ally enters the battlefield under your control, you may have Ally creatures you control gain vigilance until end of turn.",1,4,Creature — Elf Rogue Ally
"[""G""]",{2}{G},Pause for Reflection,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Prevent all combat damage that would be dealt this turn.",,,Instant
"[""R""]",{2}{R}{R},Skirsdag Cultist,"{R}, {T}, Sacrifice a creature: Skirsdag Cultist deals 2 damage to any target.",2,2,Creature — Human Shaman
[],{6},Mindslaver,"{4}, {T}, Sacrifice Mindslaver: You control target player during that player's next turn. (You see all cards that player could see and make all decisions for the player.)",,,Legendary Artifact
"[""B""]",{3}{B},Burden of Greed,Target player loses 1 life for each tapped artifact they control.,,,Instant
"[""R""]",{3}{R},Arclight Phoenix,"Flying, haste
At the beginning of combat on your turn, if you've cast three or more instant and sorcery spells this turn, return Arclight Phoenix from your graveyard to the battlefield.",3,2,Creature — Phoenix
"[""U""]",{3}{U}{U},"Ral's Dispersal","Return target creature to its owner's hand. You may search your library and/or graveyard for a card named Ral, Caller of Storms, reveal it, and put it into your hand. If you search your library this way, shuffle it.",,,Instant
"[""U""]",{2}{U}{U},Long-Finned Skywhale,"Flying
Long-Finned Skywhale can block only creatures with flying.",4,3,Creature — Whale
"[""B""]",{1}{B},Last Gasp,Target creature gets -3/-3 until end of turn.,,,Instant
"[""G""]",{3}{G}{G},"Zendikar's Roil","Landfall — Whenever a land enters the battlefield under your control, create a 2/2 green Elemental creature token.",,,Enchantment
"[""B""]",{5}{B}{B},Butcher of Malakir,"Flying
Whenever Butcher of Malakir or another creature you control dies, each opponent sacrifices a creature.",5,4,Creature — Vampire Warrior
[],{1},Hot Soup,"Equipped creature can't be blocked.
Whenever equipped creature is dealt damage, destroy it.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",,,Artifact — Equipment
"[""G""]",{6}{G}{G},Liege of the Tangle,"Trample
Whenever Liege of the Tangle deals combat damage to a player, you may choose any number of target lands you control and put an awakening counter on each of them. Each of those lands is an 8/8 green Elemental creature for as long as it has an awakening counter on it. They're still lands.",8,8,Creature — Elemental
"[""B"",""R""]",{3}{R},Viashino Skeleton,"{1}{B}, Discard a card: Regenerate Viashino Skeleton.",2,1,Creature — Viashino Skeleton
"[""U""]",{3}{U},Elgaud Shieldmate,"Soulbond (You may pair this creature with another unpaired creature when either enters the battlefield. They remain paired for as long as you control both of them.)
As long as Elgaud Shieldmate is paired with another creature, both creatures have hexproof. (They can't be the targets of spells or abilities your opponents control.)",2,3,Creature — Human Soldier
"[""G""]",{2}{G},Band Together,Up to two target creatures you control each deal damage equal to their power to another target creature.,,,Instant
"[""U""]",{3}{U}{U},Ixidron,"As Ixidron enters the battlefield, turn all other nontoken creatures face down. (They're 2/2 creatures.)
Ixidron's power and toughness are each equal to the number of face-down creatures on the battlefield.",*,*,Creature — Illusion
"[""G""]",{4}{G}{G},Phantom Wurm,"Phantom Wurm enters the battlefield with four +1/+1 counters on it.
If damage would be dealt to Phantom Wurm, prevent that damage. Remove a +1/+1 counter from Phantom Wurm.",2,0,Creature — Wurm Spirit
"[""B""]",{1}{B},Cradle to Grave,Destroy target nonblack creature that entered the battlefield this turn.,,,Instant
"[""U"",""W""]",{1}{W}{U},Opaline Sliver,"All Slivers have ""Whenever this permanent becomes the target of a spell an opponent controls, you may draw a card.""",2,2,Creature — Sliver
"[""W""]",{W},Archpriest of Iona,"Archpriest of Iona's power is equal to the number of creatures in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)
At the beginning of combat on your turn, if you have a full party, target creature gets +1/+1 and gains flying until end of turn.",*,2,Creature — Human Cleric
"[""B""]",{5}{B},Corrupt,Corrupt deals damage to any target equal to the number of Swamps you control. You gain life equal to the damage dealt this way.,,,Sorcery
"[""U""]",{4}{U},Lamplighter of Selhoff,"When Lamplighter of Selhoff enters the battlefield, if you control another Zombie, you may draw a card. If you do, discard a card.",3,5,Creature — Zombie Horror
"[""R""]",{1},Bomat Courier,"Haste
Whenever Bomat Courier attacks, exile the top card of your library face down. (You can't look at it.)
{R}, Discard your hand, Sacrifice Bomat Courier: Put all cards exiled with Bomat Courier into their owners' hands.",1,1,Artifact Creature — Construct
"[""B""]",{3}{B},Mortis Dogs,"Whenever Mortis Dogs attacks, it gets +2/+0 until end of turn.
When Mortis Dogs dies, target player loses life equal to its power.",2,2,Creature — Dog
"[""U""]",{2}{U},"Curator's Ward","Enchant permanent
Enchanted permanent has hexproof.
When enchanted permanent leaves the battlefield, if it was historic, draw two cards. (Artifacts, legendaries, and Sagas are historic.)",,,Enchantment — Aura
[],{2},"Inquisitor's Flail","If equipped creature would deal combat damage, it deals double that damage instead.
If another creature would deal combat damage to equipped creature, it deals double that damage to equipped creature instead.
Equip {2}",,,Artifact — Equipment
"[""B"",""G""]",{B}{G},Grisly Salvage,Reveal the top five cards of your library. You may put a creature or land card from among them into your hand. Put the rest into your graveyard.,,,Instant
"[""W""]",{W},"Lithomancer's Focus",Target creature gets +2/+2 until end of turn. Prevent all damage that would be dealt to that creature this turn by colorless sources.,,,Instant
"[""W""]",{4}{W}{W},"Lena, Selfless Champion","When Lena, Selfless Champion enters the battlefield, create a 1/1 white Soldier creature token for each nontoken creature you control.
Sacrifice Lena: Creatures you control with power less than Lena's power gain indestructible until end of turn.",3,3,Legendary Creature — Human Knight
"[""U""]",{2}{U},Brackwater Elemental,"When Brackwater Elemental attacks or blocks, sacrifice it at the beginning of the next end step.
Unearth {2}{U} ({2}{U}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",4,4,Creature — Elemental
[],{3},Shell of the Last Kappa,"{3}, {T}: Exile target instant or sorcery spell that targets you. (The spell has no effect.)
{3}, {T}, Sacrifice Shell of the Last Kappa: You may cast a spell from among cards exiled with Shell of the Last Kappa without paying its mana cost.",,,Legendary Artifact
[],{7},Razorfield Thresher,,6,4,Artifact Creature — Construct
"[""G""]",{G},Jukai Messenger,"Forestwalk (This creature can't be blocked as long as defending player controls a Forest.)",1,1,Creature — Human Monk
"[""W""]",{5}{W}{W},Drogskol Cavalry,"Flying
Whenever another Spirit enters the battlefield under your control, you gain 2 life.
{3}{W}: Create a 1/1 white Spirit creature token with flying.",4,4,Creature — Spirit Knight
